_____ sends a request to an object and includes the result in a JSP file.&lt;br>,include directive&lt;br>
_____ sends a request to an object and includes the result in a JSP file.&lt;br>,import directive&lt;br>
"Which of the following JSP tags can be used to include the output of another JSP &lt;br>
 page into the output of the current page at request time?",&lt;jsp:insert&gt;&lt;br>
"Which of the following JSP tags can be used to include the output of another JSP &lt;br>
 page into the output of the current page at request time?",&lt;jsp:include&gt;&lt;br>
"Which of the following JSP tags can be used to include the output of another JSP &lt;br>
 page into the output of the current page at request time?",&lt;jsp:directive.include&gt;&lt;br>
"Which of the following JSP tags can be used to include the output of another JSP &lt;br>
 page into the output of the current page at request time?",&lt;jsp:directive:include&gt;&lt;br>
"Which of the following JSP tags can be used to include the output of another JSP &lt;br>
 page into the output of the current page at request time?",&lt;jsp:insert&gt;&lt;br>
"Which of the following JSP tags can be used to include the output of another JSP &lt;br>
 page into the output of the current page at request time?",&lt;jsp:include&gt;&lt;br>
"Which of the following JSP tags can be used to include the output of another JSP &lt;br>
 page into the output of the current page at request time?",&lt;jsp:directive.include&gt;&lt;br>
"Which of the following JSP tags can be used to include the output of another JSP &lt;br>
 page into the output of the current page at request time?",&lt;jsp:directive:include&gt;&lt;br>
"Which of the following is a correct way to pass a parameter equivalent to the &lt;br />
 query string user=mary at request time to an included component? ( Select one)","&lt;jsp:include page=""other.jsp"" &gt; &lt;br>
       &lt;jsp:param paramName=""user"" paramValue=""mary"" /&gt;&lt;br>
 &lt;/jsp:include&gt;&lt;br>
 &lt;br>"
"Which of the following is a correct way to pass a parameter equivalent to the &lt;br />
 query string user=mary at request time to an included component? ( Select one)","&lt;jsp:include page=""other.jsp"" &gt; &lt;br>
       &lt;jsp:param name=""mary"" value=""user"" /&gt;&lt;br>
 &lt;/jsp:include&gt;&lt;br>
 &lt;br>"
"Which of the following is a correct way to pass a parameter equivalent to the &lt;br />
 query string user=mary at request time to an included component? ( Select one)","&lt;jsp:include page=""other.jsp"" &gt;&lt;br>
       &lt;jsp:param value=""mary"" name=""user"" /&gt;&lt;br>
 &lt;/jsp:include&gt;&lt;br>
 &lt;br>"
"Which of the following is a correct way to pass a parameter equivalent to the &lt;br />
 query string user=mary at request time to an included component? ( Select one)","&lt;jsp:include page=""other.jsp"" &gt; &lt;br>
       &lt;jsp:param param=""user"" value=""mary""/&gt;&lt;br>
  &lt;/jsp:include&gt;&lt;br>
 &lt;br>"
Which of the following is a correct way to pass a parameter equivalent to the &lt;br>query string user=mary at request time to an included component? ( Select one)&lt;br>,"&lt;jsp:include page=""other.jsp"" &gt; &lt;br>&lt;br>      &lt;jsp:param paramName=""user"" paramValue=""mary"" /&gt;&lt;br>&lt;br>&lt;/jsp:include&gt;&lt;br>&lt;br>&lt;br>&lt;br>"
Which of the following is a correct way to pass a parameter equivalent to the &lt;br>query string user=mary at request time to an included component? ( Select one)&lt;br>,"&lt;jsp:include page=""other.jsp"" &gt; &lt;br>&lt;br>      &lt;jsp:param name=""mary"" value=""user"" /&gt;&lt;br>&lt;br>&lt;/jsp:include&gt;&lt;br>&lt;br>&lt;br>&lt;br>"
Which of the following is a correct way to pass a parameter equivalent to the &lt;br>query string user=mary at request time to an included component? ( Select one)&lt;br>,"&lt;jsp:include page=""other.jsp"" &gt;&lt;br>&lt;br>      &lt;jsp:param value=""mary"" name=""user"" /&gt;&lt;br>&lt;br>&lt;/jsp:include&gt;&lt;br>&lt;br>&lt;br>&lt;br>"
Which of the following is a correct way to pass a parameter equivalent to the &lt;br>query string user=mary at request time to an included component? ( Select one)&lt;br>,"&lt;jsp:include page=""other.jsp"" &gt; &lt;br>&lt;br>      &lt;jsp:param param=""user"" value=""mary""/&gt;&lt;br>&lt;br> &lt;/jsp:include&gt;&lt;br>&lt;br>&lt;br>&lt;br>"
"Which of the following is a correct way to pass a parameter equivalent to the &lt;br />
 query string user=mary at request time to an included component? ( Select one)","&lt;jsp:include page=""other.jsp"" &gt; &lt;br>
       &lt;jsp:param paramName=""user"" paramValue=""mary"" /&gt;&lt;br>
 &lt;/jsp:include&gt;&lt;br>
 &lt;br>"
"Which of the following is a correct way to pass a parameter equivalent to the &lt;br />
 query string user=mary at request time to an included component? ( Select one)","&lt;jsp:include page=""other.jsp"" &gt; &lt;br>
       &lt;jsp:param name=""mary"" value=""user"" /&gt;&lt;br>
 &lt;/jsp:include&gt;&lt;br>
 &lt;br>"
"Which of the following is a correct way to pass a parameter equivalent to the &lt;br />
 query string user=mary at request time to an included component? ( Select one)","&lt;jsp:include page=""other.jsp"" &gt;&lt;br>
       &lt;jsp:param value=""mary"" name=""user"" /&gt;&lt;br>
 &lt;/jsp:include&gt;&lt;br>
 &lt;br>"
"Which of the following is a correct way to pass a parameter equivalent to the &lt;br />
 query string user=mary at request time to an included component? ( Select one)","&lt;jsp:include page=""other.jsp"" &gt; &lt;br>
       &lt;jsp:param param=""user"" value=""mary""/&gt;&lt;br>
  &lt;/jsp:include&gt;&lt;br>
 &lt;br>"
Which of the following is a correct way to pass a parameter equivalent to the &lt;br>query string user=mary at request time to an included component? ( Select one)&lt;br>,"&lt;jsp:include page=""other.jsp"" &gt; &lt;br>&lt;br>      &lt;jsp:param paramName=""user"" paramValue=""mary"" /&gt;&lt;br>&lt;br>&lt;/jsp:include&gt;&lt;br>&lt;br>&lt;br>&lt;br>"
Which of the following is a correct way to pass a parameter equivalent to the &lt;br>query string user=mary at request time to an included component? ( Select one)&lt;br>,"&lt;jsp:include page=""other.jsp"" &gt; &lt;br>&lt;br>      &lt;jsp:param name=""mary"" value=""user"" /&gt;&lt;br>&lt;br>&lt;/jsp:include&gt;&lt;br>&lt;br>&lt;br>&lt;br>"
Which of the following is a correct way to pass a parameter equivalent to the &lt;br>query string user=mary at request time to an included component? ( Select one)&lt;br>,"&lt;jsp:include page=""other.jsp"" &gt;&lt;br>&lt;br>      &lt;jsp:param value=""mary"" name=""user"" /&gt;&lt;br>&lt;br>&lt;/jsp:include&gt;&lt;br>&lt;br>&lt;br>&lt;br>"
Which of the following is a correct way to pass a parameter equivalent to the &lt;br>query string user=mary at request time to an included component? ( Select one)&lt;br>,"&lt;jsp:include page=""other.jsp"" &gt; &lt;br>&lt;br>      &lt;jsp:param param=""user"" value=""mary""/&gt;&lt;br>&lt;br> &lt;/jsp:include&gt;&lt;br>&lt;br>&lt;br>&lt;br>"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib uri=""/accounting"" prefix=""acc""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib uri=""/acc"" prefix=""/accounting""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib name=""/accounting"" prefix=""acc""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib library=""/accounting"" prefix=""acc""%&gt;"
